protocol,train_mode,test_mode,outer_fold,metrics_path,accuracy,precision,recall,specificity,f1,roc_auc,n_rows,threshold,tn,fp,fn,tp
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_136,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_136/unbalanced_20_80/metrics.json,0.7402985074626866,0.40476190476190477,0.6343283582089553,0.7667910447761194,0.49418604651162795,0.815988562319002,2680,0.9005579352378845,1644,500,196,340
seizure,unbalanced_20_80,balanced_50_50,outer_fold_137,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_137/balanced_50_50/metrics.json,0.8125,0.8552631578947368,0.7523148148148148,0.8726851851851852,0.8004926108374384,0.9393111282578874,864,0.9362525939941406,377,55,107,325
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_137,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_137/unbalanced_20_80/metrics.json,0.8462962962962963,0.5909090909090909,0.7523148148148148,0.8697916666666666,0.6619144602851323,0.9353097672325104,2160,0.9362525939941406,1503,225,107,325
seizure,unbalanced_20_80,balanced_50_50,outer_fold_138,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_138/balanced_50_50/metrics.json,0.49720149253731344,0.3333333333333333,0.005597014925373134,0.9888059701492538,0.011009174311926604,0.7731677433726888,1072,0.9029567241668701,530,6,533,3
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_138,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_138/unbalanced_20_80/metrics.json,0.7944029850746268,0.14285714285714285,0.005597014925373134,0.9916044776119403,0.010771992818671455,0.773646343840499,2680,0.9029567241668701,2126,18,533,3
seizure,unbalanced_20_80,balanced_50_50,outer_fold_139,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_139/balanced_50_50/metrics.json,0.8430555555555556,0.9395017793594306,0.7333333333333333,0.9527777777777777,0.8237129485179406,0.9695524691358025,720,0.889982283115387,343,17,96,264
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_139,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_139/unbalanced_20_80/metrics.json,0.9116666666666666,0.8073394495412844,0.7333333333333333,0.95625,0.7685589519650654,0.9700154320987655,1800,0.889982283115387,1377,63,96,264
seizure,unbalanced_20_80,balanced_50_50,outer_fold_140,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_140/balanced_50_50/metrics.json,0.7232142857142857,0.992831541218638,0.4496753246753247,0.9967532467532467,0.6189944134078212,0.8550793767920392,1232,0.9459893703460693,614,2,339,277
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_140,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_140/unbalanced_20_80/metrics.json,0.8886363636363637,0.9857651245551602,0.4496753246753247,0.9983766233766234,0.6176142697881829,0.857311519649182,3080,0.9459893703460693,2460,4,339,277
seizure,unbalanced_20_80,balanced_50_50,outer_fold_141,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_141/balanced_50_50/metrics.json,0.8486842105263158,1.0,0.6973684210526315,1.0,0.8217054263565892,0.9570231345221607,1216,0.9409413933753967,608,0,184,424
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_141,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_141/unbalanced_20_80/metrics.json,0.9375,0.986046511627907,0.6973684210526315,0.9975328947368421,0.816955684007707,0.9536957886080333,3040,0.9409413933753967,2426,6,184,424
seizure,unbalanced_20_80,balanced_50_50,outer_fold_142,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_142/balanced_50_50/metrics.json,0.90390625,0.9961612284069098,0.8109375,0.996875,0.8940568475452196,0.9840722656249999,1280,0.9610623717308044,638,2,121,519
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_142,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_142/unbalanced_20_80/metrics.json,0.9609375,0.9923518164435946,0.8109375,0.9984375,0.8925193465176268,0.9852935791015626,3200,0.9610623717308044,2556,4,121,519
seizure,unbalanced_20_80,balanced_50_50,outer_fold_143,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_143/balanced_50_50/metrics.json,0.8013392857142857,1.0,0.6026785714285714,1.0,0.7520891364902507,0.9793128188775511,448,0.7310925126075745,224,0,89,135
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_143,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_143/unbalanced_20_80/metrics.json,0.9196428571428571,0.9926470588235294,0.6026785714285714,0.9988839285714286,0.75,0.9756357621173469,1120,0.7310925126075745,895,1,89,135
seizure,unbalanced_20_80,balanced_50_50,outer_fold_144,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_144/balanced_50_50/metrics.json,0.7758620689655172,1.0,0.5517241379310345,1.0,0.7111111111111111,0.9419032401902496,464,0.8825762867927551,232,0,104,128
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_144,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_144/unbalanced_20_80/metrics.json,0.9103448275862069,1.0,0.5517241379310345,1.0,0.7111111111111111,0.9336587767538644,1160,0.8825762867927551,928,0,104,128
seizure,unbalanced_20_80,balanced_50_50,outer_fold_145,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_145/balanced_50_50/metrics.json,0.743421052631579,1.0,0.4868421052631579,1.0,0.6548672566371682,0.9822649757617729,608,0.8486400246620178,304,0,156,148
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_145,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_145/unbalanced_20_80/metrics.json,0.8967105263157895,0.9932885906040269,0.4868421052631579,0.9991776315789473,0.6534216335540839,0.9817807522506925,1520,0.8486400246620178,1215,1,156,148
seizure,unbalanced_20_80,balanced_50_50,outer_fold_146,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_146/balanced_50_50/metrics.json,0.7195945945945946,1.0,0.4391891891891892,1.0,0.6103286384976526,0.898100803506209,592,0.9636167883872986,296,0,166,130
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_146,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_146/unbalanced_20_80/metrics.json,0.8871621621621621,0.9923664122137404,0.4391891891891892,0.9991554054054054,0.6088992974238876,0.895886596055515,1480,0.9636167883872986,1183,1,166,130
seizure,unbalanced_20_80,balanced_50_50,outer_fold_147,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_147/balanced_50_50/metrics.json,0.7849264705882353,1.0,0.5698529411764706,1.0,0.7259953161592506,0.9602346453287197,544,0.9287219047546387,272,0,117,155
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_147,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_147/unbalanced_20_80/metrics.json,0.9139705882352941,1.0,0.5698529411764706,1.0,0.7259953161592506,0.9589573421280277,1360,0.9287219047546387,1088,0,117,155
seizure,unbalanced_20_80,balanced_50_50,outer_fold_148,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_148/balanced_50_50/metrics.json,0.75390625,0.9949238578680203,0.5104166666666666,0.9973958333333334,0.6746987951807228,0.8789469401041666,768,0.4834743142127991,383,1,188,196
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_148,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_148/unbalanced_20_80/metrics.json,0.8994791666666667,0.9751243781094527,0.5104166666666666,0.9967447916666666,0.67008547008547,0.8836975097656249,1920,0.4834743142127991,1531,5,188,196
seizure,unbalanced_20_80,balanced_50_50,outer_fold_149,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_149/balanced_50_50/metrics.json,0.8547794117647058,1.0,0.7095588235294118,1.0,0.8301075268817205,0.9550578503460206,544,0.773522138595581,272,0,79,193
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_149,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_149/unbalanced_20_80/metrics.json,0.9411764705882353,0.9948453608247423,0.7095588235294118,0.9990808823529411,0.8283261802575108,0.9484280384948098,1360,0.773522138595581,1087,1,79,193
seizure,unbalanced_20_80,balanced_50_50,outer_fold_150,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_150/balanced_50_50/metrics.json,0.6513157894736842,1.0,0.3026315789473684,1.0,0.46464646464646464,0.8546680228531857,608,0.7281098365783691,304,0,212,92
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_150,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_150/unbalanced_20_80/metrics.json,0.8585526315789473,0.968421052631579,0.3026315789473684,0.9975328947368421,0.46115288220551376,0.8520791854224377,1520,0.7281098365783691,1213,3,212,92
seizure,unbalanced_20_80,balanced_50_50,outer_fold_151,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_151/balanced_50_50/metrics.json,0.6261363636363636,1.0,0.25227272727272726,1.0,0.4029038112522686,0.9502117768595041,880,0.9250172972679138,440,0,329,111
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_151,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_151/unbalanced_20_80/metrics.json,0.8504545454545455,1.0,0.25227272727272726,1.0,0.4029038112522686,0.9538726756198347,2200,0.9250172972679138,1760,0,329,111
seizure,unbalanced_20_80,balanced_50_50,outer_fold_152,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_152/balanced_50_50/metrics.json,0.6364795918367347,1.0,0.2729591836734694,1.0,0.4288577154308617,0.953606570179092,784,0.9177135229110718,392,0,285,107
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_152,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_152/unbalanced_20_80/metrics.json,0.8540816326530613,0.9907407407407407,0.2729591836734694,0.9993622448979592,0.42800000000000005,0.9577340821532694,1960,0.9177135229110718,1567,1,285,107
seizure,unbalanced_20_80,balanced_50_50,outer_fold_153,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_153/balanced_50_50/metrics.json,0.6734375,1.0,0.346875,1.0,0.5150812064965197,0.9732275390625,1280,0.9351257085800171,640,0,418,222
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_153,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_153/unbalanced_20_80/metrics.json,0.86875,0.9910714285714286,0.346875,0.99921875,0.5138888888888888,0.9738665771484376,3200,0.9351257085800171,2558,2,418,222
seizure,unbalanced_20_80,balanced_50_50,outer_fold_154,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_154/balanced_50_50/metrics.json,0.8295454545454546,1.0,0.6590909090909091,1.0,0.7945205479452054,0.9917355371900827,176,0.7693614363670349,88,0,30,58
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_154,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_154/unbalanced_20_80/metrics.json,0.925,0.9508196721311475,0.6590909090909091,0.9914772727272727,0.7785234899328859,0.98828125,440,0.7693614363670349,349,3,30,58
seizure,unbalanced_20_80,balanced_50_50,outer_fold_155,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_155/balanced_50_50/metrics.json,0.9714912280701754,0.9931192660550459,0.9495614035087719,0.993421052631579,0.9708520179372196,0.9983696906740535,912,0.8074253797531128,453,3,23,433
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_155,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_155/unbalanced_20_80/metrics.json,0.9850877192982456,0.9752252252252253,0.9495614035087719,0.9939692982456141,0.9622222222222223,0.9985740804863035,2280,0.8074253797531128,1813,11,23,433
seizure,unbalanced_20_80,balanced_50_50,outer_fold_156,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_156/balanced_50_50/metrics.json,0.913527397260274,1.0,0.827054794520548,1.0,0.9053420805998126,0.9927724479264403,1168,0.8925336599349976,584,0,101,483
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_156,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_156/unbalanced_20_80/metrics.json,0.9650684931506849,0.9979338842975206,0.827054794520548,0.9995719178082192,0.9044943820224719,0.9929564353068119,2920,0.8925336599349976,2335,1,101,483
seizure,unbalanced_20_80,balanced_50_50,outer_fold_157,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_157/balanced_50_50/metrics.json,0.863556338028169,0.9975903614457832,0.7288732394366197,0.9982394366197183,0.8423194303153613,0.9875675709184685,1136,0.9139904379844666,567,1,154,414
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_157,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_157/unbalanced_20_80/metrics.json,0.944718309859155,0.9928057553956835,0.7288732394366197,0.9986795774647887,0.8406091370558375,0.987962767804007,2840,0.9139904379844666,2269,3,154,414
seizure,unbalanced_20_80,balanced_50_50,outer_fold_158,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_158/balanced_50_50/metrics.json,0.7120535714285714,1.0,0.42410714285714285,1.0,0.5956112852664577,0.982048190369898,1792,0.8039648532867432,896,0,516,380
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_158,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_158/unbalanced_20_80/metrics.json,0.884375,0.9947643979057592,0.42410714285714285,0.9994419642857143,0.594679186228482,0.9823387301698023,4480,0.8039648532867432,3582,2,516,380
seizure,unbalanced_20_80,balanced_50_50,outer_fold_159,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_159/balanced_50_50/metrics.json,0.6085526315789473,1.0,0.21710526315789475,1.0,0.3567567567567568,0.997143351800554,304,0.9353334307670593,152,0,119,33
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_159,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_159/unbalanced_20_80/metrics.json,0.8421052631578947,0.9705882352941176,0.21710526315789475,0.9983552631578947,0.3548387096774194,0.9956933864265928,760,0.9353334307670593,607,1,119,33
seizure,unbalanced_20_80,balanced_50_50,outer_fold_160,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_160/balanced_50_50/metrics.json,0.623641304347826,1.0,0.24728260869565216,1.0,0.39651416122004357,0.9916927575614367,736,0.7821571230888367,368,0,277,91
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_160,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_160/unbalanced_20_80/metrics.json,0.8494565217391304,1.0,0.24728260869565216,1.0,0.39651416122004357,0.9869188622400756,1840,0.7821571230888367,1472,0,277,91
seizure,unbalanced_20_80,balanced_50_50,outer_fold_161,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_161/balanced_50_50/metrics.json,0.7910714285714285,1.0,0.5821428571428572,1.0,0.7358916478555304,0.9962244897959184,1120,0.9701440930366516,560,0,234,326
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_161,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_161/unbalanced_20_80/metrics.json,0.9164285714285715,1.0,0.5821428571428572,1.0,0.7358916478555304,0.9959893176020408,2800,0.9701440930366516,2240,0,234,326
seizure,unbalanced_20_80,balanced_50_50,outer_fold_162,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_162/balanced_50_50/metrics.json,0.8668032786885246,0.9972222222222222,0.735655737704918,0.9979508196721312,0.8466981132075472,0.9961031980650362,976,0.5480859875679016,487,1,129,359
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_162,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_162/unbalanced_20_80/metrics.json,0.9463114754098361,0.9944598337950139,0.735655737704918,0.9989754098360656,0.845700824499411,0.9973156997446924,2440,0.5480859875679016,1950,2,129,359
seizure,unbalanced_20_80,balanced_50_50,outer_fold_163,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_163/balanced_50_50/metrics.json,0.8389423076923077,0.993006993006993,0.6826923076923077,0.9951923076923077,0.809116809116809,0.9947300295857988,416,0.4824167490005493,207,1,66,142
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_163,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_163/unbalanced_20_80/metrics.json,0.9355769230769231,0.993006993006993,0.6826923076923077,0.9987980769230769,0.809116809116809,0.9971454326923076,1040,0.4824167490005493,831,1,66,142
seizure,unbalanced_20_80,balanced_50_50,outer_fold_164,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_164/balanced_50_50/metrics.json,0.7620481927710844,1.0,0.5240963855421686,1.0,0.6877470355731226,0.9825219552910436,1328,0.6995608806610107,664,0,316,348
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_164,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_164/unbalanced_20_80/metrics.json,0.9048192771084337,1.0,0.5240963855421686,1.0,0.6877470355731226,0.9834354360211932,3320,0.6995608806610107,2656,0,316,348
seizure,unbalanced_20_80,balanced_50_50,outer_fold_165,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_165/balanced_50_50/metrics.json,0.8020833333333334,0.8670886075949367,0.7135416666666666,0.890625,0.7828571428571428,0.8861219618055555,384,0.7293682098388672,171,21,55,137
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_165,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_165/unbalanced_20_80/metrics.json,0.8614583333333333,0.6372093023255814,0.7135416666666666,0.8984375,0.6732186732186732,0.8840535481770833,960,0.7293682098388672,690,78,55,137
seizure,unbalanced_20_80,balanced_50_50,outer_fold_166,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_166/balanced_50_50/metrics.json,0.6510416666666666,0.967741935483871,0.3125,0.9895833333333334,0.47244094488188976,0.8283420138888888,384,0.931311309337616,190,2,132,60
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_166,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_166/unbalanced_20_80/metrics.json,0.8541666666666666,0.8823529411764706,0.3125,0.9895833333333334,0.46153846153846156,0.8211263020833334,960,0.931311309337616,760,8,132,60
seizure,unbalanced_20_80,balanced_50_50,outer_fold_167,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_167/balanced_50_50/metrics.json,0.7633928571428571,0.8986486486486487,0.59375,0.9330357142857143,0.7150537634408602,0.8769331951530612,448,0.5142625570297241,209,15,91,133
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_167,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_167/unbalanced_20_80/metrics.json,0.8580357142857142,0.6616915422885572,0.59375,0.9241071428571429,0.6258823529411764,0.864242865114796,1120,0.5142625570297241,828,68,91,133
seizure,unbalanced_20_80,balanced_50_50,outer_fold_168,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_168/balanced_50_50/metrics.json,0.7708333333333334,0.8333333333333334,0.6770833333333334,0.8645833333333334,0.7471264367816092,0.8984646267361112,384,0.7269260883331299,166,26,62,130
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_168,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_168/unbalanced_20_80/metrics.json,0.8416666666666667,0.5909090909090909,0.6770833333333334,0.8828125,0.6310679611650486,0.9037746853298612,960,0.7269260883331299,678,90,62,130
seizure,unbalanced_20_80,balanced_50_50,outer_fold_169,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_169/balanced_50_50/metrics.json,0.7237903225806451,0.8580645161290322,0.5362903225806451,0.9112903225806451,0.6600496277915633,0.8513267429760667,496,0.9507778286933899,226,22,115,133
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_169,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_169/unbalanced_20_80/metrics.json,0.8354838709677419,0.5990990990990991,0.5362903225806451,0.9102822580645161,0.5659574468085106,0.8503959092091573,1240,0.9507778286933899,903,89,115,133
seizure,unbalanced_20_80,balanced_50_50,outer_fold_170,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_170/balanced_50_50/metrics.json,0.7115384615384616,0.9230769230769231,0.46153846153846156,0.9615384615384616,0.6153846153846155,0.837185650887574,416,0.8206830620765686,200,8,112,96
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_170,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_170/unbalanced_20_80/metrics.json,0.8586538461538461,0.732824427480916,0.46153846153846156,0.9579326923076923,0.5663716814159292,0.8327477810650887,1040,0.8206830620765686,797,35,112,96
seizure,unbalanced_20_80,balanced_50_50,outer_fold_171,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_171/balanced_50_50/metrics.json,0.7395833333333334,0.9259259259259259,0.5208333333333334,0.9583333333333334,0.6666666666666667,0.869116512345679,288,0.7278510928153992,138,6,69,75
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_171,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_171/unbalanced_20_80/metrics.json,0.8361111111111111,0.6048387096774194,0.5208333333333334,0.9149305555555556,0.5597014925373135,0.8512852044753086,720,0.7278510928153992,527,49,69,75
seizure,unbalanced_20_80,balanced_50_50,outer_fold_172,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_172/balanced_50_50/metrics.json,0.717391304347826,0.8846153846153846,0.5,0.9347826086956522,0.6388888888888888,0.8024870037807185,368,0.8080683946609497,172,12,92,92
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_172,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_172/unbalanced_20_80/metrics.json,0.8391304347826087,0.6216216216216216,0.5,0.9239130434782609,0.5542168674698795,0.7872016776937617,920,0.8080683946609497,680,56,92,92
seizure,unbalanced_20_80,balanced_50_50,outer_fold_173,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_173/balanced_50_50/metrics.json,0.7380952380952381,0.8571428571428571,0.5714285714285714,0.9047619047619048,0.6857142857142857,0.7737740929705216,336,0.7395049333572388,152,16,72,96
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_173,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_173/unbalanced_20_80/metrics.json,0.8559523809523809,0.6620689655172414,0.5714285714285714,0.9270833333333334,0.6134185303514377,0.7823483560090703,840,0.7395049333572388,623,49,72,96
seizure,unbalanced_20_80,balanced_50_50,outer_fold_174,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_174/balanced_50_50/metrics.json,0.7847222222222222,0.9361702127659575,0.6111111111111112,0.9583333333333334,0.7394957983193278,0.8755304783950618,288,0.9501257538795471,138,6,56,88
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_174,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_174/unbalanced_20_80/metrics.json,0.8944444444444445,0.8148148148148148,0.6111111111111112,0.9652777777777778,0.6984126984126984,0.875614872685185,720,0.9501257538795471,556,20,56,88
